zipcode,type,subtype,price,number_of_rooms,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
8791,HOUSE,HOUSE,270000,4,460,0,0,0,0,,0,,939,,0,TO_RENOVATE
8940,HOUSE,HOUSE,199000,4,157,0,0,0,1,20,1,150,275,2,0,
1790,APARTMENT,DUPLEX,263000,2,98,1,0,0,1,,0,,,3,0,AS_NEW
8000,HOUSE,MANSION,2399000,6,400,1,0,0,1,100,0,,334,2,0,AS_NEW
8820,HOUSE,HOUSE,305000,3,165,0,0,0,1,,0,,277,3,0,
9300,APARTMENT,APARTMENT,169000,1,53,0,0,0,1,4,0,,,2,1,TO_RESTORE
1150,APARTMENT,APARTMENT,695000,2,140,1,0,0,1,2,0,,,4,0,AS_NEW
1070,APARTMENT,PENTHOUSE,310000,2,78,1,0,0,1,13,0,,,2,0,AS_NEW
9080,HOUSE,HOUSE,410000,3,155,1,0,0,1,45,1,600,796,3,0,GOOD
6001,HOUSE,HOUSE,175000,5,185,1,0,0,1,,1,,0,,0,GOOD
9660,HOUSE,HOUSE,299000,2,120,1,0,0,1,12,1,40,143,,0,TO_BE_DONE_UP
8310,APARTMENT,APARTMENT,330000,2,96,1,0,0,1,16,0,,,2,0,
1030,APARTMENT,APARTMENT,397500,3,125,1,0,0,1,,0,,,,0,GOOD
9990,HOUSE,HOUSE,335000,3,140,1,0,0,0,,1,,167,,0,GOOD
6792,HOUSE,HOUSE,222000,4,151,1,0,0,1,20,0,,0,4,0,TO_BE_DONE_UP
8200,HOUSE,HOUSE,310000,4,151,1,0,0,1,,1,,276,,0,
1040,APARTMENT,PENTHOUSE,595000,2,75,1,0,0,1,18,0,,,3,0,AS_NEW
1745,HOUSE,HOUSE,239000,2,140,1,0,0,0,,0,,141,,0,AS_NEW
8650,HOUSE,HOUSE,365000,4,315,1,0,0,1,12,1,,636,4,0,GOOD
1050,HOUSE,HOUSE,4950000,5,570,1,0,1,1,80,1,100,300,3,1,AS_NEW
1030,APARTMENT,APARTMENT,289000,1,81,1,0,0,1,8,0,,,2,0,JUST_RENOVATED
9220,APARTMENT,APARTMENT,242500,3,125,0,0,0,1,12,0,,,,0,
6900,HOUSE,HOUSE,100000,2,,0,0,0,0,,0,,1770,4,0,GOOD
1050,APARTMENT,GROUND_FLOOR,850000,3,166,1,0,0,1,30,1,51,,2,0,AS_NEW
1050,APARTMENT,APARTMENT,3297000,3,305,0,0,0,1,166,0,,,,0,JUST_RENOVATED
9500,APARTMENT,APARTMENT,262990,2,,1,0,0,1,31,0,,,,0,
9900,APARTMENT,APARTMENT,229000,2,100,0,0,0,1,7,0,,,,0,
1050,APARTMENT,APARTMENT,645000,2,135,1,0,0,1,20,0,,,,0,
9820,HOUSE,VILLA,723013,3,214,1,0,0,0,,1,,885,,0,
1500,APARTMENT,APARTMENT,313500,2,113,0,0,0,0,,0,,,,0,
8553,APARTMENT,APARTMENT,222000,2,97,1,0,0,1,12,0,,,2,0,AS_NEW
4000,APARTMENT,DUPLEX,395000,2,119,0,0,0,1,14,0,,,,0,AS_NEW
8930,HOUSE,HOUSE,229000,4,170,1,0,0,1,,0,,190,2,0,GOOD
6600,HOUSE,HOUSE,250000,6,,1,0,0,1,12,0,,0,2,0,TO_BE_DONE_UP
8000,HOUSE,HOUSE,398000,4,180,1,0,0,1,,0,,176,2,0,GOOD
3640,HOUSE,MIXED_USE_BUILDING,299000,4,327,1,0,0,1,,0,,401,4,0,GOOD
2018,APARTMENT,APARTMENT,545000,2,95,1,0,0,1,,1,,,,0,
1082,APARTMENT,GROUND_FLOOR,229000,2,80,1,0,0,0,,1,35,,2,0,GOOD
9500,HOUSE,HOUSE,325000,2,330,1,0,0,1,37,0,,153,2,0,GOOD
7000,HOUSE,MIXED_USE_BUILDING,235000,8,150,1,0,0,0,,0,,475,4,0,GOOD
4960,HOUSE,HOUSE,149000,3,230,1,0,0,1,15,1,35,0,3,0,
8540,APARTMENT,APARTMENT,305000,2,90,0,0,0,1,,1,,,,0,AS_NEW
1640,HOUSE,HOUSE,540000,3,172,1,0,0,1,,0,,200,2,0,AS_NEW
1140,APARTMENT,APARTMENT,199000,2,70,1,0,0,1,13,0,,,2,0,GOOD
3010,APARTMENT,PENTHOUSE,455000,3,154,1,0,0,1,16,0,,,,0,AS_NEW
1180,HOUSE,VILLA,2690000,5,500,0,0,1,1,,0,,2700,4,1,AS_NEW
2220,HOUSE,HOUSE,466400,4,198,1,0,0,0,,0,,995,4,0,AS_NEW
7100,HOUSE,HOUSE,100000,3,,1,0,0,0,,0,,0,4,0,TO_RENOVATE
9400,HOUSE,HOUSE,279000,4,123,1,0,0,1,16,0,,71,2,0,JUST_RENOVATED
3700,APARTMENT,APARTMENT,995000,2,300,1,0,0,1,20,0,,,4,0,AS_NEW
9230,HOUSE,HOUSE,380000,4,260,1,0,0,1,,0,,725,,0,GOOD
8670,APARTMENT,APARTMENT,200000,2,,1,0,0,0,,0,,,2,0,JUST_RENOVATED
7110,APARTMENT,APARTMENT,259000,4,195,1,0,0,1,,0,,,4,0,GOOD
1070,APARTMENT,APARTMENT,399000,2,113,1,0,0,1,63,0,,,4,0,AS_NEW
8460,HOUSE,HOUSE,308627,3,,1,0,0,0,,0,,380,3,0,AS_NEW
1325,HOUSE,VILLA,250000,5,185,0,0,0,1,,1,733,733,4,0,TO_RENOVATE
8670,APARTMENT,APARTMENT,227000,2,82,1,0,0,0,,0,,,2,0,GOOD
8370,APARTMENT,APARTMENT,439000,2,90,1,0,0,0,,0,,,,0,AS_NEW
9620,HOUSE,HOUSE,685000,5,551,1,0,0,0,,1,,1412,,0,AS_NEW
1380,APARTMENT,APARTMENT,435000,2,110,1,0,0,1,4,0,,,2,0,AS_NEW
5190,HOUSE,HOUSE,135000,2,75,0,0,0,0,,0,,258,,0,TO_RENOVATE
1350,HOUSE,HOUSE,345000,3,200,1,0,0,1,25,1,700,821,4,1,AS_NEW
9820,APARTMENT,APARTMENT,299000,2,89,0,0,0,1,10,0,,,,0,
8800,HOUSE,HOUSE,270000,4,168,0,0,0,0,,0,,216,2,0,AS_NEW
9860,HOUSE,HOUSE,381816,3,178,0,0,0,1,,1,118,212,2,0,AS_NEW
6637,HOUSE,HOUSE,195000,3,175,1,0,0,1,,1,,385,,0,GOOD
2500,APARTMENT,APARTMENT,499000,2,117,0,0,0,1,23,0,,,,0,AS_NEW
6010,HOUSE,HOUSE,170000,1,110,1,0,0,1,,1,800,859,3,0,GOOD
8000,HOUSE,HOUSE,193000,2,147,0,0,0,0,,0,,100,,0,TO_BE_DONE_UP
1500,APARTMENT,APARTMENT,382000,2,95,1,0,0,1,,1,,,2,0,
8500,APARTMENT,APARTMENT,375000,3,124,1,0,0,1,23,0,,,2,0,
9220,APARTMENT,APARTMENT,224000,2,88,1,0,0,1,9,0,,,2,0,
4030,HOUSE,HOUSE,135000,2,102,1,0,0,1,23,0,,0,2,0,GOOD
9260,HOUSE,HOUSE,449000,3,170,0,0,0,1,,1,,630,,0,
6210,APARTMENT,APARTMENT,225000,6,290,1,0,0,0,,0,,,2,0,JUST_RENOVATED
7160,APARTMENT,APARTMENT,199000,3,180,1,0,0,1,11,0,,,2,0,AS_NEW
7021,HOUSE,HOUSE,179000,3,155,1,0,1,0,,1,370,370,3,0,GOOD
9600,HOUSE,HOUSE,275000,3,135,1,0,0,0,,1,,537,3,0,
4280,APARTMENT,APARTMENT,225000,2,110,1,0,0,1,7,0,,,4,0,GOOD
4000,APARTMENT,DUPLEX,249000,2,146,1,0,0,1,15,0,,,3,0,AS_NEW
1050,APARTMENT,APARTMENT,1690000,3,274,1,0,0,1,,0,,,,0,AS_NEW
9300,APARTMENT,APARTMENT,287500,3,105,0,0,0,1,10,1,,,,0,
7330,APARTMENT,APARTMENT,125000,1,55,0,0,0,0,,0,,,,0,
8770,HOUSE,HOUSE,197500,4,,0,0,0,0,,1,,646,,0,TO_RENOVATE
8370,APARTMENT,APARTMENT,574150,2,89,1,0,0,1,,0,,,,0,AS_NEW
2930,HOUSE,HOUSE,359000,4,179,1,0,0,1,40,1,63,196,3,0,JUST_RENOVATED
9900,APARTMENT,APARTMENT,149000,2,105,0,0,0,1,,0,,,2,0,TO_BE_DONE_UP
6000,APARTMENT,APARTMENT,55000,3,,0,0,0,1,,0,,,,0,
2275,APARTMENT,APARTMENT,185000,1,59,1,0,0,1,44,0,,,4,0,
5651,HOUSE,HOUSE,225000,3,91,1,0,0,1,11,1,25,90,4,0,AS_NEW
8530,APARTMENT,APARTMENT,204500,2,95,0,0,0,1,18,1,,,2,0,
1800,HOUSE,HOUSE,419000,4,237,1,0,1,1,30,1,100,293,2,0,GOOD
7090,HOUSE,HOUSE,306000,5,,1,0,0,1,,1,,783,4,0,
1000,APARTMENT,APARTMENT,209500,1,58,1,0,0,0,,0,,,4,0,AS_NEW
8300,APARTMENT,APARTMENT,490000,2,76,1,0,0,0,,1,,,,0,JUST_RENOVATED
9971,HOUSE,VILLA,805000,4,332,1,0,0,0,,1,,1869,,0,AS_NEW
7110,HOUSE,HOUSE,240000,3,200,1,0,0,0,,1,1340,1960,4,0,GOOD
8791,HOUSE,MIXED_USE_BUILDING,270000,4,460,0,0,0,0,,0,,939,,0,TO_RENOVATE
1800,APARTMENT,APARTMENT,249000,2,84,1,0,0,1,6,0,,,3,0,GOOD
1040,APARTMENT,APARTMENT,345000,2,85,1,0,0,1,2,0,,,,0,AS_NEW
7700,HOUSE,HOUSE,289000,6,220,1,0,0,1,72,1,190,288,2,0,AS_NEW
9000,HOUSE,HOUSE,175000,2,94,1,0,0,0,,1,,204,,0,
4020,HOUSE,HOUSE,310000,5,190,1,0,0,0,,0,,180,2,0,GOOD
8450,APARTMENT,APARTMENT,265000,2,73,1,0,0,1,7,1,,,,0,
9030,HOUSE,MIXED_USE_BUILDING,600000,3,350,1,0,1,1,30,0,,178,2,0,GOOD
6780,HOUSE,HOUSE,347500,3,140,1,0,0,1,,0,,0,3,0,
6461,HOUSE,VILLA,315000,3,230,1,0,0,1,20,0,,2700,4,0,
1800,APARTMENT,APARTMENT,262191,2,101,0,0,0,1,7,0,,,2,0,
1180,HOUSE,VILLA,2600000,4,331,1,0,1,0,,0,,1425,,0,GOOD
6534,HOUSE,HOUSE,225000,3,178,1,0,0,1,23,1,660,789,4,0,GOOD
1600,HOUSE,HOUSE,425000,4,182,1,0,0,0,,1,,697,,0,TO_BE_DONE_UP
8370,HOUSE,HOUSE,305000,2,133,1,0,0,1,,1,130,215,,0,AS_NEW
3500,APARTMENT,APARTMENT,335000,2,,1,0,0,1,,0,,,,0,
1480,APARTMENT,APARTMENT,210000,2,87,1,0,0,1,,0,,,2,0,
1000,APARTMENT,APARTMENT,399000,2,159,1,1,0,0,,0,,,2,0,
4500,HOUSE,HOUSE,237500,3,183,0,0,0,1,15,1,50,0,2,0,
1000,APARTMENT,APARTMENT,225000,1,,1,1,0,0,,0,,,,0,
4000,HOUSE,APARTMENT_BLOCK,299000,3,227,1,0,0,1,,0,,0,2,0,TO_BE_DONE_UP
1150,HOUSE,VILLA,5950000,6,751,1,0,0,1,114,1,2596,3200,4,1,AS_NEW
8300,APARTMENT,APARTMENT,895000,3,105,1,0,0,1,7,0,,,2,0,GOOD
2800,APARTMENT,APARTMENT,315000,2,92,0,0,0,1,,1,65,,,0,
6001,HOUSE,HOUSE,400000,3,,1,0,1,0,,0,,2663,4,0,GOOD
7300,HOUSE,VILLA,239000,3,326,1,0,1,0,,0,,781,4,0,TO_BE_DONE_UP
4000,HOUSE,HOUSE,109000,2,53,0,0,0,0,,1,35,30,3,0,GOOD
1200,APARTMENT,APARTMENT,310000,3,90,1,0,0,1,14,0,,,2,0,GOOD
1050,APARTMENT,FLAT_STUDIO,195000,1,40,1,0,0,0,,0,,,,0,AS_NEW
9900,APARTMENT,APARTMENT,229000,2,100,0,0,0,1,7,0,,,,0,
8000,HOUSE,HOUSE,250000,4,130,1,0,0,1,,1,,275,,0,GOOD
8300,HOUSE,HOUSE,1000000,3,170,1,0,0,1,,0,,0,2,0,AS_NEW
1400,HOUSE,HOUSE,495000,3,184,1,0,1,1,29,1,3000,3910,3,0,AS_NEW
6840,HOUSE,HOUSE,225000,3,126,1,0,0,1,,0,,150,2,0,TO_BE_DONE_UP
1180,APARTMENT,APARTMENT,695000,3,141,1,0,0,1,15,0,,,2,0,AS_NEW
8870,HOUSE,HOUSE,365000,4,208,1,0,0,0,,1,,266,,0,AS_NEW
1000,APARTMENT,APARTMENT,299000,1,83,1,0,0,1,8,0,,,2,0,JUST_RENOVATED
2018,APARTMENT,PENTHOUSE,535000,3,140,1,0,0,1,84,0,,,2,0,AS_NEW
2000,APARTMENT,APARTMENT,892000,1,150,1,0,0,1,35,1,75,,,0,AS_NEW
9900,HOUSE,HOUSE,329500,3,161,1,0,0,0,,0,,245,3,0,
2018,APARTMENT,APARTMENT,259000,1,83,1,0,0,0,,0,,,2,0,AS_NEW
8470,APARTMENT,GROUND_FLOOR,227500,2,85,1,0,0,1,12,0,,,,0,AS_NEW
1190,HOUSE,HOUSE,4950000,7,1100,1,0,0,1,,1,19,4895,4,1,AS_NEW
3000,APARTMENT,APARTMENT,375000,2,88,1,0,0,1,7,0,,,2,0,JUST_RENOVATED
7390,HOUSE,HOUSE,100000,2,145,1,0,0,0,,0,,80,2,0,TO_BE_DONE_UP
4420,HOUSE,HOUSE,150000,3,156,1,0,0,0,,0,,310,2,1,AS_NEW
8300,APARTMENT,APARTMENT,310000,1,,0,0,0,0,,0,,,,0,AS_NEW
1410,APARTMENT,PENTHOUSE,420000,3,124,0,0,0,1,15,0,,,,0,AS_NEW
8750,HOUSE,HOUSE,312500,3,165,1,0,0,0,,0,,329,4,0,AS_NEW
9340,HOUSE,HOUSE,189000,2,130,1,0,0,0,,1,,167,,0,AS_NEW
1060,APARTMENT,FLAT_STUDIO,240000,0,40,1,0,0,1,8,0,,,2,0,AS_NEW
8800,HOUSE,HOUSE,279500,3,168,0,0,0,0,,0,,219,2,0,AS_NEW
4500,APARTMENT,APARTMENT,199000,3,135,1,0,0,1,27,0,,,4,0,TO_RENOVATE
8470,APARTMENT,APARTMENT,249000,2,83,1,0,0,1,4,0,,,1,0,GOOD
1435,HOUSE,HOUSE,389500,3,,1,0,0,1,19,1,,840,,0,AS_NEW
8480,APARTMENT,APARTMENT,229000,2,73,1,0,0,1,7,0,,,2,0,GOOD
6181,HOUSE,HOUSE,285000,3,160,1,0,0,1,30,1,520,600,4,0,JUST_RENOVATED
2340,HOUSE,HOUSE,385000,3,156,1,0,0,1,70,1,140,576,,0,AS_NEW
2220,HOUSE,HOUSE,466400,4,198,1,0,0,0,,0,,940,4,0,AS_NEW
3700,APARTMENT,APARTMENT,995000,2,300,1,0,0,1,20,0,,,,0,AS_NEW
2000,APARTMENT,APARTMENT,385000,2,110,0,0,0,1,,0,,,2,0,TO_BE_DONE_UP
8800,HOUSE,HOUSE,337500,3,140,0,0,0,1,,0,,286,,0,AS_NEW
1030,APARTMENT,APARTMENT,440000,2,143,1,0,0,1,8,0,,,2,0,GOOD
1160,APARTMENT,GROUND_FLOOR,495000,2,107,1,0,0,1,25,1,110,,2,0,AS_NEW
1380,HOUSE,VILLA,860000,4,220,1,0,1,1,12,1,1,2623,4,0,AS_NEW
1340,APARTMENT,GROUND_FLOOR,380000,2,99,1,0,0,1,22,1,160,,,0,AS_NEW
4500,HOUSE,HOUSE,175000,2,115,1,0,0,0,,0,,127,2,0,TO_BE_DONE_UP
6141,HOUSE,HOUSE,175000,2,165,1,0,0,1,20,1,101,202,2,0,GOOD
1390,HOUSE,VILLA,250000,5,185,0,0,0,1,,1,733,733,4,0,TO_RENOVATE
4620,APARTMENT,APARTMENT,229000,2,97,0,0,0,1,5,0,,,,0,
9470,HOUSE,HOUSE,295000,3,,1,0,0,1,,1,,620,3,0,TO_BE_DONE_UP
8300,APARTMENT,APARTMENT,1795000,3,115,0,0,0,1,,0,,,,0,AS_NEW
9220,APARTMENT,APARTMENT,224000,2,87,1,0,0,1,9,0,,,2,0,
4040,HOUSE,MIXED_USE_BUILDING,359000,3,120,1,0,0,1,,1,300,740,2,0,GOOD
9308,HOUSE,HOUSE,345000,3,185,1,0,0,1,10,1,65,120,3,0,AS_NEW
7390,HOUSE,HOUSE,120000,2,77,1,0,0,1,12,0,,140,2,0,GOOD
8000,HOUSE,MANSION,1670000,6,430,1,0,1,0,,1,150,405,2,0,AS_NEW
6000,APARTMENT,APARTMENT,66000,1,51,0,0,0,1,,0,,,,0,TO_RENOVATE
1785,APARTMENT,DUPLEX,315000,3,130,1,0,0,1,11,0,,,2,0,GOOD
9100,APARTMENT,APARTMENT,499000,2,160,0,0,0,1,,0,,,,0,
4540,APARTMENT,APARTMENT,215000,3,115,1,0,0,1,15,0,,,,0,AS_NEW
9600,HOUSE,HOUSE,145000,2,105,1,0,0,0,,0,,50,2,0,TO_RENOVATE
8570,APARTMENT,APARTMENT,185000,2,69,1,0,0,1,15,0,,,,0,
4000,APARTMENT,APARTMENT,65000,3,131,1,0,0,1,,0,,,4,0,
1000,APARTMENT,APARTMENT,229000,1,55,0,0,0,0,,0,,,,0,AS_NEW
2500,HOUSE,HOUSE,199000,4,,0,0,0,0,,0,,342,,0,TO_RENOVATE
4100,HOUSE,HOUSE,179500,4,170,1,0,0,1,30,1,80,200,2,0,GOOD
2650,APARTMENT,APARTMENT,152000,2,115,0,0,0,1,,0,,,2,0,
7140,APARTMENT,APARTMENT,128000,2,100,0,0,0,0,,0,,,,0,GOOD
4920,APARTMENT,APARTMENT,249500,2,93,1,0,0,1,7,0,,,2,0,AS_NEW
1190,HOUSE,HOUSE,625000,4,260,1,0,0,1,15,0,,203,2,0,AS_NEW
8792,HOUSE,HOUSE,290000,3,198,0,0,0,0,,1,,282,,0,AS_NEW
6150,APARTMENT,GROUND_FLOOR,210000,2,80,1,0,0,1,23,1,178,,,0,AS_NEW
9600,HOUSE,HOUSE,275000,3,135,1,0,0,0,,1,,537,3,0,
1830,APARTMENT,APARTMENT,289500,2,102,1,0,0,0,,0,,,3,0,JUST_RENOVATED
3000,HOUSE,HOUSE,310000,4,125,1,0,0,0,,0,,200,2,0,TO_RENOVATE
1180,APARTMENT,APARTMENT,495000,3,110,1,0,0,1,8,0,,,2,0,AS_NEW
2500,HOUSE,HOUSE,336000,3,162,0,0,0,1,14,1,91,167,2,0,
1040,APARTMENT,DUPLEX,399000,2,101,0,0,0,0,,0,,,2,0,JUST_RENOVATED
2400,HOUSE,VILLA,865000,3,260,1,1,1,1,20,1,400,44827,4,0,AS_NEW
1000,APARTMENT,APARTMENT,550000,3,135,1,0,0,1,3,0,,,,0,GOOD
4000,HOUSE,HOUSE,125000,4,198,1,0,0,1,,0,,330,2,0,GOOD
2845,APARTMENT,APARTMENT,265000,3,112,1,0,0,1,6,0,,,,0,
1420,HOUSE,VILLA,2850000,6,900,1,0,0,1,,0,,3160,4,0,AS_NEW
4020,HOUSE,APARTMENT_BLOCK,310000,5,190,1,0,0,0,,0,,180,2,0,GOOD
5651,HOUSE,TOWN_HOUSE,185000,2,,1,0,0,0,,1,70,170,3,0,JUST_RENOVATED
3000,APARTMENT,FLAT_STUDIO,260000,1,32,0,0,0,1,,1,,,,0,JUST_RENOVATED
8870,APARTMENT,APARTMENT,211185,2,,1,0,0,1,2,1,,,,0,JUST_RENOVATED
1851,HOUSE,HOUSE,419000,3,230,1,0,0,1,21,1,450,731,3,0,GOOD
6220,HOUSE,HOUSE,348000,3,233,1,0,0,1,50,1,4000,4385,3,0,GOOD
1180,APARTMENT,APARTMENT,345000,2,75,1,0,0,1,8,0,,,2,0,AS_NEW
1050,APARTMENT,APARTMENT,2300000,3,275,1,0,0,0,,0,,,4,0,
7390,HOUSE,HOUSE,225000,4,,1,0,0,1,20,0,,580,3,0,GOOD
9300,APARTMENT,APARTMENT,269000,3,125,1,0,0,0,,0,,,,0,AS_NEW
2560,HOUSE,HOUSE,329000,3,130,1,0,0,0,,1,,347,,0,
5060,APARTMENT,APARTMENT,198000,3,170,1,0,0,0,,0,,,2,0,GOOD
8570,HOUSE,HOUSE,315000,5,239,0,0,0,1,,1,,180,,0,AS_NEW
4101,HOUSE,HOUSE,109000,1,63,0,0,0,0,,0,,70,2,0,GOOD
1600,HOUSE,HOUSE,425000,2,106,1,0,0,0,,1,,978,,0,GOOD
7500,HOUSE,HOUSE,225000,3,206,1,0,0,1,,0,,367,2,0,GOOD
7190,HOUSE,VILLA,625000,6,319,1,0,0,1,30,1,4500,5360,4,0,GOOD
8400,APARTMENT,APARTMENT,235000,2,,1,0,0,0,,0,,,,0,GOOD
2000,APARTMENT,APARTMENT,225000,1,63,0,0,0,1,,0,,,1,0,GOOD
6230,HOUSE,HOUSE,495000,3,184,1,0,1,1,29,1,3000,3910,3,0,AS_NEW
5190,HOUSE,HOUSE,125000,3,92,1,0,0,1,,0,,600,2,0,GOOD
3680,HOUSE,HOUSE,309000,5,173,1,0,0,1,,0,,545,,0,GOOD
8300,APARTMENT,APARTMENT,899000,3,124,1,0,0,1,11,0,,,,0,AS_NEW
9500,HOUSE,HOUSE,299000,3,110,1,0,0,1,45,0,,136,2,0,AS_NEW
2000,APARTMENT,APARTMENT,319000,1,102,0,0,0,1,11,0,,,2,0,GOOD
9700,HOUSE,HOUSE,240000,3,148,1,0,0,0,,1,752,861,3,0,GOOD
3740,APARTMENT,APARTMENT,259650,2,82,1,0,0,1,15,0,,,3,0,JUST_RENOVATED
8860,APARTMENT,LOFT,699000,3,660,0,0,0,0,,1,,,4,0,
8620,HOUSE,HOUSE,250000,3,250,1,0,0,1,,0,,117,,0,TO_RENOVATE
9400,APARTMENT,APARTMENT,229000,1,138,1,0,0,1,,1,,,,0,
9308,HOUSE,HOUSE,239000,3,236,1,0,0,1,80,0,,377,4,0,GOOD
8450,HOUSE,HOUSE,420000,4,,1,0,0,0,,1,217,398,3,0,GOOD
8800,HOUSE,HOUSE,290500,3,152,0,0,0,0,,0,,277,3,0,AS_NEW
1000,APARTMENT,APARTMENT,660000,2,144,1,0,0,1,10,0,,,,0,
2140,APARTMENT,PENTHOUSE,535000,3,140,1,0,0,1,84,0,,,2,0,AS_NEW
1200,APARTMENT,APARTMENT,315000,2,90,1,0,0,1,5,0,,,2,0,GOOD
2000,APARTMENT,PENTHOUSE,957000,3,203,1,0,0,1,15,0,,,2,0,AS_NEW
8820,APARTMENT,APARTMENT,119000,1,70,1,0,0,0,,0,,,2,0,
1030,APARTMENT,APARTMENT,299000,1,83,1,0,0,1,8,0,,,2,0,JUST_RENOVATED
8500,APARTMENT,APARTMENT,380000,3,124,1,0,0,1,25,0,,,2,0,
4000,HOUSE,APARTMENT_BLOCK,395000,13,,0,0,0,0,,0,,551,,0,
1082,APARTMENT,APARTMENT,70000,2,,1,0,0,0,,0,,,,0,
1840,HOUSE,HOUSE,335000,2,130,1,0,0,0,,1,,452,2,0,GOOD
1800,HOUSE,TOWN_HOUSE,369000,3,135,1,0,0,1,6,1,,0,,0,AS_NEW
1140,APARTMENT,APARTMENT,230000,3,,1,0,0,0,,0,,,,0,
9000,APARTMENT,APARTMENT,441000,2,94,0,0,0,1,13,0,,,,0,AS_NEW
1460,HOUSE,HOUSE,120000,2,126,0,0,0,0,,0,,564,,0,TO_RENOVATE
4800,HOUSE,HOUSE,150000,4,159,1,0,0,1,,0,,0,3,0,TO_BE_DONE_UP
8300,APARTMENT,APARTMENT,575000,2,89,1,0,0,0,,1,,,,0,AS_NEW
1770,HOUSE,HOUSE,225000,2,,1,0,0,0,,1,105,105,,0,AS_NEW
8300,APARTMENT,DUPLEX,995000,2,113,0,0,0,1,20,0,,,2,0,AS_NEW
3110,HOUSE,HOUSE,419000,2,130,1,0,1,0,,1,,1137,4,0,GOOD
9550,HOUSE,VILLA,385000,4,270,1,0,0,1,,1,,1104,,0,TO_BE_DONE_UP
8300,APARTMENT,APARTMENT,398000,2,88,0,0,1,1,,0,,,,0,
8620,APARTMENT,APARTMENT,312000,1,66,0,0,0,1,,0,,,,0,
6700,HOUSE,HOUSE,285000,3,132,1,0,0,1,10,1,300,441,3,0,GOOD
1070,APARTMENT,APARTMENT,239000,3,115,0,0,0,1,,0,,,3,0,TO_BE_DONE_UP
8850,HOUSE,HOUSE,337500,3,140,0,0,0,1,,0,,286,,0,AS_NEW
8700,HOUSE,HOUSE,352000,4,183,0,0,0,0,,0,,299,3,0,AS_NEW
8300,APARTMENT,APARTMENT,1975000,2,,0,0,0,1,,0,,,2,0,AS_NEW
4540,HOUSE,HOUSE,175000,2,101,1,0,0,1,,1,400,483,3,0,GOOD
7140,APARTMENT,APARTMENT,80000,2,121,1,0,0,0,,0,,,2,0,TO_RENOVATE
6717,APARTMENT,APARTMENT,440000,6,281,1,0,0,1,,0,,,2,0,GOOD
1410,APARTMENT,PENTHOUSE,435000,2,107,0,0,0,1,85,0,,,,0,AS_NEW
1500,HOUSE,MIXED_USE_BUILDING,313000,2,94,0,0,0,0,,0,,0,,0,
3000,APARTMENT,APARTMENT,506700,1,120,0,0,0,1,18,0,,,,0,AS_NEW
3450,HOUSE,HOUSE,259000,4,,0,0,0,0,,1,600,800,,0,
3600,APARTMENT,APARTMENT,73500,1,,1,0,0,0,,0,,,,0,
4030,HOUSE,HOUSE,70000,2,89,1,0,0,0,,0,,34,,0,TO_RENOVATE
9040,HOUSE,HOUSE,328000,3,133,0,0,1,0,,1,65,496,3,0,GOOD
9820,APARTMENT,APARTMENT,367709,2,94,0,0,0,1,38,0,,,,0,
4000,HOUSE,TOWN_HOUSE,250000,2,120,0,0,0,0,,1,100,150,2,0,TO_RENOVATE
8870,HOUSE,VILLA,475000,3,300,1,0,0,1,40,1,100,441,3,0,AS_NEW
4141,APARTMENT,APARTMENT,225000,2,92,1,0,0,1,9,0,,,2,0,GOOD
3740,HOUSE,OTHER_PROPERTY,299000,5,,1,0,0,0,,0,,566,3,0,GOOD
9000,HOUSE,HOUSE,285000,3,150,0,0,0,0,,0,,0,,0,GOOD
6150,APARTMENT,GROUND_FLOOR,215000,2,89,1,0,0,1,14,1,100,,,0,AS_NEW
2140,APARTMENT,APARTMENT,130000,2,,0,0,0,0,,0,,,2,0,
3384,HOUSE,HOUSE,437130,3,355,1,0,0,1,20,1,80,500,3,0,AS_NEW
8800,APARTMENT,PENTHOUSE,255000,2,104,1,0,0,1,18,0,,,,0,
5150,HOUSE,VILLA,249000,3,224,1,0,1,0,,1,,1157,4,0,AS_NEW
9200,APARTMENT,APARTMENT,495000,4,214,1,0,1,1,,1,54,,2,0,
4460,APARTMENT,APARTMENT,190000,2,93,1,0,0,1,10,0,,,,0,AS_NEW
2560,HOUSE,HOUSE,199000,3,,1,0,0,0,,0,,72,2,0,GOOD
1460,HOUSE,VILLA,480000,4,217,1,0,0,1,80,1,600,800,,0,AS_NEW
7170,APARTMENT,APARTMENT,155000,1,69,1,0,0,1,32,0,,,,0,GOOD
2300,APARTMENT,APARTMENT,229000,3,120,1,0,0,1,5,0,,,2,0,
9800,APARTMENT,APARTMENT,225000,1,70,1,0,0,1,8,1,,,,0,AS_NEW
1560,HOUSE,HOUSE,360000,3,146,1,0,0,0,,1,728,1139,3,0,TO_BE_DONE_UP
7141,HOUSE,HOUSE,155000,3,160,1,0,1,0,,0,,0,,0,GOOD
9600,HOUSE,HOUSE,275000,3,135,1,0,0,0,,1,,537,3,0,
1830,APARTMENT,APARTMENT,289500,2,102,1,0,0,0,,0,,,3,0,JUST_RENOVATED
4040,HOUSE,HOUSE,179900,3,103,1,0,0,1,9,1,80,168,2,0,AS_NEW
4190,HOUSE,EXCEPTIONAL_PROPERTY,885000,5,,1,0,0,1,40,1,6000,6000,4,1,AS_NEW
